name,host,type,x,y,z,t,log10lum
SN2006cr,UGC 8205,II,-31.736691512353485,57.47727094699884,108.71129534843652,2006.4960665133428,8.856
SN2006cu,UGC 9530,II,69.10354946637386,7.239016038720108,109.04488111754522,2006.4960665133428,8.988
SN2006cv,A144747+2317,II,183.53407608981124,110.90360740667609,429.4364129624376,2006.5136896287372,9.496
SN2006cw,A150301+2141,II,132.30400592190372,76.0660356382695,260.60239492240737,2006.5136896287372,9.176
SN2006cx,NGC 7316,II,6.448148043321834,69.87346250617837,-44.38582571282289,2006.5219034059796,8.768
SN2006cy,A130801+2606,II,10.413849991238251,3.503979026111988,163.63151853889443,2006.524641331727,9.776
SN2006da,2MASX J23274876+1428315,Ia,-10.36279068652448,135.43556623622925,-129.8575938921526,2006.5328551089694,9.7864
SN2006db,A115538+4423,II,-32.33301124762748,16.981867052405594,97.31246669916047,2006.5438068119593,9.199600000000002
SN2006dc,IC 4596,II,109.16591704901815,-13.809801931555633,39.762946639529716,2006.5492826634543,8.936000000000002
SN2006de,MCG -03-55-03,II,87.35943772248234,55.33786289944771,-101.64177079593635,2006.505475851495,9.203999999999999
SN2006df,A214957+3201,II,59.00747454382519,550.3223656494873,-166.57554386497426,2006.5438068119593,9.575999999999999
SN2006dg,IC 1508,Ic,-5.723910195335743,37.24928270646393,-41.42134461759612,2006.5465447377067,7.975999999999999
SN2006dh,UGC 8670,Ia,1.2308608719828547,82.42407645453538,266.1065337907559,2006.5574964406965,10.240520000000002
SN2006di,NGC 439,Ia,-2.1517195443449766,-9.916646088103244,-86.3518219226774,2006.5657102179389,9.325999999999999
SN2006dj,UGC 12287,Ib,-23.139798304689993,77.01717442793516,-7.845035216956071,2006.5136896287372,8.136000000000001
SN2006dk,NGC 4161,II,-25.55154039173,27.26508455081855,61.19333254568267,2006.5684481436863,9.336000000000002
SN2006dl,MCG +04-31-05,II,5.568392990138064,1.2853525794978926,98.83491725222295,2006.579399846676,8.696000000000002
SN2006do,ESO 470-G18,Ia,34.82404533854994,17.28746378234398,-122.51922731650227,2006.5970229620705,9.422
SN2006dp,MCG -01-03-56,II,-18.041961591713566,21.612314545493728,-80.52009365313589,2006.6079746650603,8.536000000000001
SN2006dq,UGC 11089,II,6.0803185168851375,122.38658193573708,69.55116310185143,2006.6244022195451,9.219999999999999
SN2006dr,NGC 1288,Ia,-21.990927198056404,-27.842477910410484,-56.95266055925822,2006.62987807104,9.136000000000001
SN2006ds,PGC 70011,II,56.77416949342277,10.574276908936978,-119.36347157395024,2006.6326159967875,9.888
SN2006dt,NGC 5681,Ia,60.31320720195164,0.47423385002000806,100.25513522643087,2006.6380918482823,9.296000000000001
SN2006du,IC 1529,II,2.410764445072797,33.84050486002151,-98.31077481949389,2006.6326159967875,9.176
SN2006dv,UGC 12461,Ia,10.395749021596542,94.91038274083213,-115.11794495329012,2006.6380918482823,9.671600000000002
SN2006dw,2MASX J16174359+3457534,Ia,47.36344526687501,71.09780530357234,87.278537072221,2006.6463056255247,9.858000000000002
SN2006dx,A211034-2110,II,109.30596592608165,54.61866483082752,-101.73498545271435,2006.635353922535,8.616
SN2006dy,NGC 5587,Ia,14.351225105170048,1.384830437341319,30.994684038404873,2006.6517814770195,9.2004
SN2006dz,NGC 5185,nan,25.699943072663608,-10.307861245404872,94.00670679588416,2006.5015423648379,8.256
SN2006ea,UGC 12134,Ib,12.00058903408971,62.7699953237512,-52.9614345528058,2006.6517814770195,8.216
SN2006ec,MCG -04-55-14,Ib,23.17949399970839,27.418906442370783,-111.35490392174923,2006.6776183696566,9.336000000000002
SN2006eh,UGC 2308,II,-99.58271747247176,74.9121037516162,-24.504266818351464,2006.7214251816158,8.776
SN2006ei,NGC 735,Ic,-46.44302927491033,41.81274736313237,-31.539486199313572,2006.7241631073632,9.096000000000002
SN2006ek,MCG +04-52-03,II,10.38773943044089,82.17830671097842,-35.19688587988465,2006.735114810353,9.096000000000002
SN2006eo,MCG -03-12-15,II,-37.99628997909164,-27.486005675486496,-37.42728202570825,2006.7378527361006,8.296000000000001
SN2006es,UGC 2828,Ia,-166.33420102987552,75.7390709203362,-40.77786536685345,2006.7527379257474,9.62344
SN2006fp,UGC 12182,LBV,-8.746278515948703,19.616749870605112,4.762954611957624,2006.7965447377067,7.496000000000001
SN2006G,NGC 521,II/IIb,-28.493968693452217,24.14906164014303,-64.86477526359846,2006.11892636805,8.836000000000002
SN2006gc,UGC 3219,II,-70.02432285044378,-15.85323786117603,-27.825690623123702,2006.7992826634543,8.496
SN2006gs,NGC 3977,II,-32.02249228539171,28.145264147942324,73.88162216596615,2006.810234366444,8.936000000000002
SN2006I,NGC 3465,nan,-55.34706392979343,61.62576149905676,69.30344893302734,2006.135353922535,8.936000000000002
SN2006ic,A220903+1750,II,34.646966860046426,151.602463172709,-90.64370274523358,2006.7664275544848,8.296000000000001
SN2006id,A225505+2106,Ia,1.4454073060104928,273.0773604503924,-185.27456924026646,2006.7664275544848,9.496
SN2006ie,A225642+0331,Ia,81.67343673205315,337.42602675094815,-395.1570905392485,2006.780117183222,9.256
SN2006if,A221451-1003,Ia,200.1115171398869,239.85168290945103,-364.4537706122368,2006.780117183222,9.496
SN2006ig,A041021+1328,Ia,-160.43866461478123,2.024752955086284,-81.58023824491207,2006.780117183222,8.696000000000002
SN2006ih,A000944-0617,II,-24.1745649141443,245.74876401008743,-579.5887640376806,2006.7828551089694,9.736000000000002
SN2006ii,A003221+0553,II,-31.648773926843056,70.15358015156217,-116.94798117473393,2006.7828551089694,8.296000000000001
SN2006ij,A001109+2954,II,-58.61017534227571,140.6674011702433,-95.79942376840017,2006.7855930347168,8.296000000000001
SN2006ik,A012606-0543,Ia,-154.24911751406702,105.75814415282319,-442.0660863394547,2006.7855930347168,9.496
SN2006il,A004038-0306,Ia,-104.89942849173684,211.97112828315736,-527.3977158430555,2006.7855930347168,9.536000000000001
SN2006im,A220758-2305,II,146.30594305771672,84.10679239521635,-223.4292248095135,2006.7883309604645,9.496
SN2006in,A224415-2327,II,93.151878557806,60.68488843261763,-201.3456526401117,2006.7883309604645,9.096000000000002
SN2006io,A000654-0138,Ia,-32.33813111071717,220.30557432118079,-425.2289961882664,2006.8020205892017,9.496
SN2006ip,A234831-0208,Ib/c,0.9867974137981357,68.2319406647594,-122.24331680703396,2006.8074964406965,8.696000000000002
SN2006iq,A213933+1029,Ia,133.67478951770497,290.04264244783417,-185.84016306836114,2006.8129722921915,9.3984
SN2006iu,A063641+3736,II,-96.1730492857646,4.50095994849449,23.053979062624858,2006.8360712590807,8.736000000000002
SN2006iv,UGC 6774,IIb,-14.10094830760592,11.391206424267482,31.218803196566526,2006.8470229620705,8.656
